"log2FoldChange"	"padj"
"ENSG00000146233"	4.73342713243674	0.0278654874797153
"ENSG00000124818"	9.12537345817324	0.015081239983099
"ENSG00000216835"	22.6131219261644	5.75395728310864e-09
"ENSG00000218337"	19.8495819285193	2.35808241649933e-07
"ENSG00000124490"	22.9296022665138	5.14879900974307e-09
"ENSG00000124812"	8.09200292484993	0.0446158354675556
"ENSG00000214643"	19.0667347193044	8.65569152202801e-07
"ENSG00000177684"	22.1198212959847	9.76435128866794e-09
"ENSG00000203970"	23.4274044583304	4.6558186563521e-09
"ENSG00000216913"	22.3237756799068	7.7018981909198e-09
"ENSG00000170927"	7.16604912494605	0.0457723871704584
"ENSG00000207604"	21.3968266833781	2.14609105805125e-08
"ENSG00000112115"	22.5260270661797	6.16875370170343e-09
"ENSG00000112116"	23.249294853483	4.78148815987686e-09
"ENSG00000218363"	21.687939884061	1.55735865941146e-08
"ENSG00000237674"	22.1975724124897	8.89441060624771e-09
"ENSG00000223622"	22.3491819092237	7.41619615938713e-09
"ENSG00000271338"	20.7947442446094	4.82955776684381e-08
"ENSG00000137251"	7.71233138321463	0.00618367702238552
"ENSG00000213335"	22.6873545416366	5.51391017786883e-09
"ENSG00000220635"	21.6144699217792	1.71792698200867e-08
"ENSG00000146151"	6.45123937383705	0.0208747672736939
"ENSG00000112175"	3.83200787549215	0.036440857396654
"ENSG00000276576"	20.8080124116521	4.72899556505179e-08
"ENSG00000146166"	8.0075713854844	0.0468216918107492
"ENSG00000220483"	20.950287899605	3.88446381554673e-08
"ENSG00000135298"	5.66855315021351	0.0138317384342069
"ENSG00000082293"	5.78334334049935	0.0167674841262805
"ENSG00000233237"	2.7937598284469	0.0498431414147576
"ENSG00000080007"	9.83265500141247	0.00941148471025696
"ENSG00000156535"	3.4620554218715	0.00466172175941382
"ENSG00000112706"	5.20964570442984	0.0161195115046897
"ENSG00000271945"	4.05304856322134	0.000363577504973994
"ENSG00000083097"	2.25083928672626	0.0225931665257436
"ENSG00000135315"	2.27788724004981	0.0388807746151253
"ENSG00000112837"	4.65608589375571	0.00250966814838078
"ENSG00000135346"	21.1816940845281	2.87907383715142e-08
"ENSG00000112246"	23.5637164558384	4.50363523441838e-09
"ENSG00000216817"	19.8206670209417	2.4719557948458e-07
"ENSG00000085382"	1.53329892600821	0.0256818606232478
"ENSG00000219565"	20.1463774479759	4.40668911329237e-08
"ENSG00000155085"	3.04609911418495	0.0295418650500558
"ENSG00000170162"	22.0716602086701	1.04067467095865e-08
"ENSG00000184530"	3.8138339426621	0.0188174246308749
"ENSG00000196569"	4.87601241146869	0.0322556591354126
"ENSG00000112282"	0.984927437431979	0.0276633385727304
"ENSG00000146385"	22.1586856390217	9.18218958292950e-09
"ENSG00000146383"	21.9864215645592	1.12036778923802e-08
"ENSG00000135569"	21.5446529191958	1.84379499348313e-08
"ENSG00000146378"	21.7351039074189	1.48649783408927e-08
"ENSG00000146399"	20.2076233089289	1.28922804296362e-07
"ENSG00000118515"	-2.07837832685036	0.0451320020739716
"ENSG00000112379"	4.09712464518671	0.00308491962621258
"ENSG00000034693"	1.0375676991503	0.046263270545029
"ENSG00000152818"	1.87985136525797	6.24490301307365e-05
"ENSG00000131013"	0.533190471473658	0.0279171280611607
"ENSG00000091831"	2.51133816008685	0.0184413299905494
"ENSG00000131018"	2.79694010148278	0.0160003021827381
"ENSG00000213071"	3.72021540967483	0.0221129741999431
"ENSG00000164458"	22.9977877652825	5.14879900974307e-09
"ENSG00000071242"	3.17625872006667	0.0412291135485901
"ENSG00000153303"	6.00651000840905	0.0317262456118312
"ENSG00000164488"	4.68548311646726	0.0340549819545485
"ENSG00000225606"	-6.70053866171443	1.56791117990938e-05
"ENSG00000106511"	5.91577199713896	0.0292472207927205
"ENSG00000224280"	7.5049862732887	0.0151642826930994
"ENSG00000105855"	3.60588074209624	0.0327738077329318
"ENSG00000224785"	5.90552112763819	0.00945513492185778
"ENSG00000122585"	22.6843495047582	5.07577172023855e-09
"ENSG00000105954"	9.92302412725018	0.00482004825269162
"ENSG00000164600"	22.7205726519812	5.4646478433304e-09
"ENSG00000164619"	5.95368998564319	0.0151156996243431
"ENSG00000178503"	21.1600860942314	2.96195190112517e-08
"ENSG00000078053"	5.07460586779588	0.0487387555984864
"ENSG00000229161"	6.11763656553761	0.0369975517836211
"ENSG00000164742"	3.99456392488401	0.042938444939233
"ENSG00000146678"	21.9054767680866	1.215891395716e-08
"ENSG00000221845"	20.9047287505659	4.11367772611607e-08
"ENSG00000229165"	21.8343396593845	5.4646478433304e-09
"ENSG00000218305"	4.24772869129378	0.0305951641429878
"ENSG00000146648"	4.05516086670772	0.0104535059739978
"ENSG00000234844"	21.14279033382	3.01888532121966e-08
"ENSG00000231504"	8.61099976998307	0.0140274468975093
"ENSG00000213067"	22.0827524281612	1.031625443378e-08
"ENSG00000228303"	20.9372499029777	3.94384227151109e-08
"ENSG00000197990"	21.0563619155649	3.3757131954722e-08
"ENSG00000230386"	22.0990308329235	1.00324535490213e-08
"ENSG00000233369"	0.850887407358962	0.0161649557242824
"ENSG00000009954"	0.728961961963593	0.0254769820624713
"ENSG00000049540"	3.41158097651552	0.0421143876535134
"ENSG00000228829"	21.0628958521001	3.35280612744049e-08
"ENSG00000153993"	5.83016118133426	0.0188812665802967
"ENSG00000198822"	6.2666492005592	1.66173019955347e-05
"ENSG00000164659"	5.84618732289144	1.74541772391174e-13
"ENSG00000005471"	5.65969999375096	0.00684688700930586
"ENSG00000157214"	4.31482806632402	0.00529338555996371
"ENSG00000188175"	6.82369936047419	0.0168219580029441
"ENSG00000006128"	22.6509770405901	5.4646478433304e-09
"ENSG00000160868"	5.84965821434071	0.00530201393014484
"ENSG00000106290"	0.8423725831189	0.000392906518901084
"ENSG00000105835"	-0.985469687044041	0.00333247014684971
"ENSG00000091136"	3.39136088909653	0.0186554207549553
"ENSG00000205174"	21.9410558088285	1.18105288221184e-08
"ENSG00000077063"	6.13913533804498	0.0390602681717218
"ENSG00000128610"	22.6009989421072	5.77361662339149e-09
"ENSG00000128519"	21.9057887870438	1.215891395716e-08
"ENSG00000164675"	5.54117534919099	0.0086259896676277
"ENSG00000271344"	-3.92451262260262	0.0241549204735274
"ENSG00000128591"	4.86282466715113	0.0037369778813182
"ENSG00000227471"	22.2987043055798	7.8550999838946e-09
"ENSG00000105894"	3.97217083584907	0.00201176702936441
"ENSG00000258223"	21.4495615178898	2.04443419280815e-08
"ENSG00000204983"	22.9273149654195	5.14879900974307e-09
"ENSG00000179468"	21.4564342439968	2.03673527738627e-08
"ENSG00000221910"	21.2135631257323	2.75528528773601e-08
"ENSG00000213215"	23.2766572431787	4.78148815987686e-09
"ENSG00000221933"	21.8260071621548	8.34812816059738e-09
"ENSG00000214035"	21.7833889586898	1.40351673313012e-08
"ENSG00000231839"	21.860614523293	1.27351115817855e-08
"ENSG00000130226"	2.50502885851314	0.0457070651206267
"ENSG00000229435"	21.3709925805366	2.19465530824482e-08
"ENSG00000169059"	8.72443608820944	0.016904791113656
"ENSG00000183304"	23.9769201793951	3.10107073866971e-09
"ENSG00000231619"	20.9195827232692	4.03795567648496e-08
"ENSG00000177138"	4.63506763670117	0.038993194669964
"ENSG00000131831"	3.16636895458598	0.0464120687029341
"ENSG00000044446"	1.721667002844	0.0318921317126625
"ENSG00000102230"	4.3053253945386	0.0325223450712019
"ENSG00000214111"	19.7184661887411	2.94127954206909e-07
"ENSG00000176812"	20.0167474457394	1.77459562737796e-07
"ENSG00000176774"	21.6932866956834	1.55735865941146e-08
"ENSG00000232030"	21.676777055213	1.57411415818448e-08
"ENSG00000176746"	22.5111765965003	6.18320980159162e-09
"ENSG00000238247"	8.23231042609559	0.0488362592725548
"ENSG00000226372"	23.3374851631013	4.78148815987686e-09
"ENSG00000198798"	22.0175768828708	1.08348973557897e-08
"ENSG00000120289"	21.9070335713766	1.215891395716e-08
"ENSG00000189221"	5.07056602478597	0.00209675187050212
"ENSG00000189037"	21.9034345815073	1.215891395716e-08
"ENSG00000214009"	20.9184466152251	4.04066281061906e-08
"ENSG00000231235"	21.4796593944939	2.00381287738058e-08
"ENSG00000171478"	21.7799504446249	1.40557326910965e-08
"ENSG00000204368"	21.0417417079518	3.39517096914992e-08
"ENSG00000241207"	21.9918695429323	1.11233749335515e-08
"ENSG00000227302"	22.0277530755452	1.07495366299855e-08
"ENSG00000268009"	20.9394544989582	3.92745977833742e-08
"ENSG00000235350"	20.253217028502	1.18599296177261e-07
"ENSG00000102001"	5.15680643483282	0.0129979427458601
"ENSG00000227391"	21.3759329325301	2.17488528747784e-08
"ENSG00000068985"	22.6222163939729	5.73458378291496e-09
"ENSG00000101951"	22.5817230594021	5.81172822463432e-09
"ENSG00000158352"	3.21418829447019	0.0324603398101659
"ENSG00000130385"	22.4487450923313	5.4646478433304e-09
"ENSG00000196368"	3.19751956492041	0.00887373319550513
"ENSG00000227058"	21.3711106680279	2.19465530824482e-08
"ENSG00000185319"	21.9655574437668	1.14307741562114e-08
"ENSG00000197185"	22.8665894608568	5.2755260196566e-09
"ENSG00000187754"	24.2804756774256	2.43138637348089e-09
"ENSG00000241476"	21.5219085270073	1.89071819095757e-08
"ENSG00000204363"	22.9001510472453	5.21015999689792e-09
"ENSG00000171405"	22.5733800156586	5.85316951523116e-09
"ENSG00000235416"	20.3223698771334	1.06392272934975e-07
"ENSG00000102302"	1.21046897939973	0.0246930510016928
"ENSG00000102313"	5.80964222473312	0.00923295089343023
"ENSG00000158571"	4.82743497601976	0.04378301469806
"ENSG00000204279"	21.6897879678975	1.55735865941146e-08
"ENSG00000126970"	2.68134888115373	0.0409757611403677
"ENSG00000227942"	21.8980393968459	5.4646478433304e-09
"ENSG00000235892"	21.1010068455389	3.1982551823674e-08
"ENSG00000169083"	4.80094927771458	0.017934668493027
"ENSG00000232267"	21.6918521860933	1.55735865941146e-08
"ENSG00000165349"	23.4429878342387	3.76789881956778e-10
"ENSG00000131264"	21.6255570972039	1.69112093896398e-08
"ENSG00000187969"	21.1518724181953	2.99255929291802e-08
"ENSG00000050030"	5.56485903524453	0.0153561252192617
"ENSG00000131269"	1.45934214015697	0.0202307413949983
"ENSG00000102383"	2.96460081748783	0.0475248314200598
"ENSG00000186675"	8.99458467582694	0.00942239871204902
"ENSG00000213684"	3.60444831568705	0.0480442008487655
"ENSG00000122145"	10.413972151894	0.00438766085631813
"ENSG00000228051"	20.8206027499901	4.60116772071962e-08
"ENSG00000228612"	4.43871383236408	0.0483655695074681
"ENSG00000228041"	20.8582471860247	4.38341155908612e-08
"ENSG00000183035"	22.5898457101334	5.77361662339149e-09
"ENSG00000184788"	7.07888339335499	0.0276633385727304
"ENSG00000225536"	3.77773988834391	0.0233760293593039
"ENSG00000147183"	20.9920947948992	3.6630765125138e-08
"ENSG00000153779"	21.7221479153885	1.51605915548217e-08
"ENSG00000234130"	3.56356980925521	0.0365819145507523
"ENSG00000186310"	3.60257010890355	4.70147738658849e-06
"ENSG00000179083"	6.74504823181456	0.0133495343130461
"ENSG00000237752"	21.0535742860906	3.37816587151665e-08
"ENSG00000215070"	21.3964345372086	2.14609105805125e-08
"ENSG00000236988"	21.103553282297	3.19169404081309e-08
"ENSG00000102362"	5.29471190065803	0.0363064423295925
"ENSG00000007952"	5.02603851156384	0.0251710525992232
"ENSG00000102385"	5.89715962726667	0.0123640448204154
"ENSG00000126952"	9.05921322322878	0.00554819205232156
"ENSG00000204071"	9.08386282643209	0.0335155823832934
"ENSG00000204065"	7.3597561081319	0.0438126417407614
"ENSG00000123569"	22.5965949280199	5.77361662339149e-09
"ENSG00000123561"	21.1895956062532	2.84092174826109e-08
"ENSG00000133135"	6.17896029022659	0.0164741322274424
"ENSG00000133131"	2.09616343493215	0.0195850358968477
"ENSG00000198088"	3.97432406984229	0.0320836317184155
"ENSG00000080561"	3.07049855061596	0.0139571114971563
"ENSG00000197565"	6.79111006826248	0.0209747300035656
"ENSG00000133124"	6.61508473862106	0.000245296775085327
"ENSG00000233874"	22.7258217804049	5.4646478433304e-09
"ENSG00000243978"	7.14495348164978	0.000234881774939647
"ENSG00000101938"	6.02530339439383	8.94374455953741e-05
"ENSG00000077274"	6.99411133398442	0.00642808967876862
"ENSG00000271400"	21.6597280557728	1.61658312966273e-08
"ENSG00000187823"	21.8017668765247	1.36945104239789e-08
"ENSG00000123496"	6.28284532070211	0.0350353231925861
"ENSG00000102021"	22.1687438357084	9.17940697910493e-09
"ENSG00000180772"	22.9475223253007	5.14879900974307e-09
"ENSG00000268104"	24.6959226238621	2.15833601156369e-09
"ENSG00000204019"	22.1659872597409	9.18218958292950e-09
"ENSG00000236077"	22.6176704060497	5.73458378291496e-09
"ENSG00000125355"	4.74478978676553	0.027702973298765
"ENSG00000224236"	8.37471688801143	0.0184020415777452
"ENSG00000125675"	6.87928276581065	0.00392948797175714
"ENSG00000213489"	20.942822324846	3.91517126053807e-08
"ENSG00000122121"	7.70553685236065	0.0211022889632961
"ENSG00000147262"	22.053195862039	1.06433597343424e-08
"ENSG00000147255"	6.24734100572311	0.0209724507071564
"ENSG00000165694"	9.47705572449192	0.0264449288012075
"ENSG00000183434"	22.713081337405	5.4646478433304e-09
"ENSG00000147257"	4.4476085159891	0.0452437629694039
"ENSG00000214961"	4.7499111252714	0.0458091027525622
"ENSG00000228922"	20.8285058388386	4.58187404898376e-08
"ENSG00000224539"	23.1580620918573	4.9192359369942e-09
"ENSG00000277486"	20.5603118712491	7.08264287376808e-08
"ENSG00000269096"	21.173285729708	2.90984429207299e-08
"ENSG00000101977"	4.53225014880691	1.58932032519445e-05
"ENSG00000203933"	23.3712800035703	4.78148815987686e-09
"ENSG00000227234"	23.2500521896267	4.78148815987686e-09
"ENSG00000196406"	22.1086008670892	9.93519164851445e-09
"ENSG00000155495"	23.1846293511393	4.9192359369942e-09
"ENSG00000189252"	21.9031624988169	1.215891395716e-08
"ENSG00000268988"	22.870858453037	5.2755260196566e-09
"ENSG00000155966"	5.52896739963854	0.00336683958259149
"ENSG00000130032"	4.55508919631151	0.0144068776288657
"ENSG00000183862"	24.044382684244	2.81085754593679e-09
"ENSG00000102287"	4.14500137707304	0.0437475580263816
"ENSG00000221867"	22.5453984393439	6.0971312601552e-09
"ENSG00000268902"	21.7085222474741	1.54364836386381e-08
"ENSG00000198930"	22.5175940218083	6.18320980159162e-09
"ENSG00000242599"	22.2273553030546	8.54385646328311e-09
"ENSG00000268916"	22.4440598786866	6.54095467132879e-09
"ENSG00000197172"	20.896383175516	4.12701204119684e-08
"ENSG00000198681"	22.1588723006094	9.18218958292950e-09
"ENSG00000067840"	1.28218458221504	0.0215205339725862
"ENSG00000126890"	21.881822081251	5.4646478433304e-09
"ENSG00000254319"	3.76384979553038	0.0253169257097267
"ENSG00000253571"	21.1619217038534	2.95672960911177e-08
"ENSG00000164822"	21.1806270390494	2.87994899848391e-08
"ENSG00000164821"	21.4135477246093	2.11692412893413e-08
"ENSG00000164816"	21.4378690590092	2.05284715264158e-08
"ENSG00000176782"	20.6055013539165	6.57268568236685e-08
"ENSG00000171711"	21.5393177538551	1.85575256098062e-08
"ENSG00000205882"	21.7908578538829	1.39366322072216e-08
"ENSG00000242296"	6.30702929255098	0.0240537895152521
"ENSG00000254724"	19.3429405736636	5.48624286666526e-07
"ENSG00000250483"	21.7867190673484	5.4646478433304e-09
"ENSG00000078579"	4.96576686758736	0.0388807746151253
"ENSG00000156006"	8.37381403974161	0.00350226281553457
"ENSG00000167034"	4.09848761034291	0.0329977297431945
"ENSG00000104722"	6.08802254418582	0.0055329195585506
"ENSG00000168079"	3.82768058668079	0.0144563147155877
"ENSG00000253793"	21.1718177139233	2.91294724829912e-08
"ENSG00000020181"	2.37294708238549	0.0130136827184004
"ENSG00000253606"	5.30881653423088	0.0480926554786294
"ENSG00000215179"	22.6372891383613	5.4646478433304e-09
"ENSG00000253810"	21.8572252888908	1.27351115817855e-08
"ENSG00000206144"	20.4814543859603	8.10760520686306e-08
"ENSG00000253668"	21.2403032124306	2.65390484735585e-08
"ENSG00000172680"	22.3116158251176	7.79767469810785e-09
"ENSG00000181195"	5.1712675195307	0.00749292586378996
"ENSG00000169122"	1.55889785767584	0.0208161386361981
"ENSG00000178538"	5.17794724300238	0.0132606645254977
"ENSG00000147571"	19.7591317728016	2.75276038705734e-07
"ENSG00000046889"	5.60877074723286	0.0175569909716055
"ENSG00000104313"	5.68670373177019	0.0259157269188743
"ENSG00000104435"	5.41168969353413	0.0263745325292908
"ENSG00000254181"	20.632811430916	6.24170612516942e-08
"ENSG00000253598"	4.96134459680536	0.0295418650500558
"ENSG00000253680"	20.6995508479099	5.62764051633239e-08
"ENSG00000254376"	22.6568461993562	5.58391403044752e-09
"ENSG00000176566"	23.2556815372793	4.78148815987686e-09
"ENSG00000156103"	5.34305424605087	0.0278766125355331
"ENSG00000104327"	4.74326150405742	0.0301325863096478
"ENSG00000147606"	5.72547652302397	0.0132729820403499
"ENSG00000079102"	4.92465149889148	0.0185151014412757
"ENSG00000079112"	6.97299714912128	0.0304593270717813
"ENSG00000253336"	7.39062276753293	0.0144842524583967
"ENSG00000156831"	-0.95320848617518	0.00595948473228565
"ENSG00000224110"	22.0400197185129	1.06433597343424e-08
"ENSG00000126233"	22.4429954392082	5.4646478433304e-09
"ENSG00000197353"	22.8908681697661	5.2394076674941e-09
"ENSG00000247317"	-1.27694996272289	0.0390713073106251
"ENSG00000104524"	-1.02742748226943	0.0276633385727304
"ENSG00000167700"	-1.01236724137389	0.036825401117639
"ENSG00000064218"	21.7811627151965	5.4646478433304e-09
"ENSG00000107014"	4.55054294637404	0.0468216918107492
"ENSG00000120217"	3.98954290208306	0.0132104813635155
"ENSG00000147869"	22.2771395800554	8.0105219583568e-09
"ENSG00000171855"	21.2123406340684	2.77544234168717e-08
"ENSG00000137080"	21.7770375082939	1.40802150888548e-08
"ENSG00000214042"	21.1559612579639	2.97482618031413e-08
"ENSG00000186803"	21.5818596717416	1.76298058521239e-08
"ENSG00000147885"	21.563702798718	1.81095932470418e-08
"ENSG00000234829"	22.0232556958702	1.07495366299855e-08
"ENSG00000228083"	21.6874910574427	1.55735865941146e-08
"ENSG00000147873"	21.6316852563247	1.6858476242564e-08
"ENSG00000120235"	21.8105198490621	1.35615489105524e-08
"ENSG00000188379"	20.008809034009	1.79711141844679e-07
"ENSG00000120242"	21.7076033186218	1.54364836386381e-08
"ENSG00000120160"	4.99419882931944	0.0225931665257436
"ENSG00000230097"	22.6720256560638	5.53225182484573e-09
"ENSG00000122728"	6.12217294357071	0.0120145959618398
"ENSG00000230453"	6.56289121579461	0.0426484504619533
"ENSG00000215198"	21.8248993982591	5.47326082439487e-09
"ENSG00000198853"	1.54782800102044	0.0226030406919301
"ENSG00000107159"	4.355920069866	0.0489468715407633
"ENSG00000159899"	3.17496449451691	0.00151053064298393
"ENSG00000278889"	21.4387124864839	2.05284715264158e-08
"ENSG00000154529"	4.07527846970042	0.00529956179429395
"ENSG00000172014"	5.73979346145757	0.0447977961539172
"ENSG00000260691"	5.87163258820311	0.0177723519066908
"ENSG00000198963"	4.78649851786078	0.0282290057884206
"ENSG00000204612"	20.5478930436268	7.26722865195508e-08
"ENSG00000260995"	20.768475630568	5.00629191898641e-08
"ENSG00000165105"	5.22828376913533	0.0140100598433262
"ENSG00000148053"	4.99920280309562	0.0229413073963914
"ENSG00000188029"	8.15454653079152	0.00402989653495357
"ENSG00000204429"	6.34541863834516	0.00340182737794614
"ENSG00000229288"	21.7000681188931	1.55202935044703e-08
"ENSG00000165023"	4.75736648928888	0.000762933731822857
"ENSG00000136872"	5.2855083118737	0.0299332910910726
"ENSG00000198785"	4.7166685933427	0.0440145242450205
"ENSG00000186881"	21.512889555776	1.91185452535369e-08
"ENSG00000186943"	23.1025318020346	4.94450496499657e-09
"ENSG00000277556"	22.2624515227033	8.21106814622647e-09
"ENSG00000276119"	22.2009365179764	8.89090136381675e-09
"ENSG00000136839"	22.7509125214078	5.4646478433304e-09
"ENSG00000188712"	21.3830356937878	2.17488528747784e-08
"ENSG00000148156"	21.9377195955767	1.18532171241178e-08
"ENSG00000187003"	21.8253353831917	1.32575874951812e-08
"ENSG00000171133"	22.3205148295671	7.72177954673579e-09
"ENSG00000229817"	22.7147062102307	5.4646478433304e-09
"ENSG00000106804"	4.16767580128664	0.0391251989315098
"ENSG00000173679"	22.8448828103683	5.2927929303495e-09
"ENSG00000171481"	22.9360259456716	5.14879900974307e-09
"ENSG00000226783"	8.85025172068738	0.0364219887783426
"ENSG00000136939"	22.02449754548	1.07495366299855e-08
"ENSG00000119440"	21.7353067404161	1.48649783408927e-08
"ENSG00000271525"	8.281563916888	0.0442122035868819
"ENSG00000180176"	3.8612643419325	0.0353231939348218
"ENSG00000238161"	21.0021705170347	3.6070031644639e-08
"ENSG00000255387"	23.4378202032891	4.65233130239383e-09
"ENSG00000196778"	22.4863068201131	6.24086408623956e-09
"ENSG00000197790"	23.1392492376295	4.9192359369942e-09
"ENSG00000226288"	22.9476290336361	5.14879900974307e-09
"ENSG00000232268"	9.07453031297097	0.0330625899657668
"ENSG00000197428"	23.2141630848473	4.9192359369942e-09
"ENSG00000180785"	8.19998723438168	0.0239512357714164
"ENSG00000176798"	23.5818916841173	4.45580263597368e-09
"ENSG00000205495"	21.9929079643537	1.11209373477265e-08
"ENSG00000176787"	22.1610989575166	9.18218958292950e-09
"ENSG00000205494"	21.6002933712636	1.73845628877261e-08
"ENSG00000176742"	21.8837752524637	1.24503502311101e-08
"ENSG00000188691"	21.8710184580021	1.26238985693813e-08
"ENSG00000183389"	22.5326220167886	6.16732975893125e-09
"ENSG00000180934"	22.296455346867	7.88471050729541e-09
"ENSG00000255481"	21.0938570780507	3.21538917386423e-08
"ENSG00000180919"	21.072874577311	3.30934812527255e-08
"ENSG00000166341"	3.21090359235184	0.0107661013261888
"ENSG00000188124"	9.38421758587214	0.00143126709235639
"ENSG00000279486"	21.5062900932815	2.43138637348089e-09
"ENSG00000184933"	22.4821423377955	6.27186490818482e-09
"ENSG00000279000"	22.3003188751842	7.8550999838946e-09
"ENSG00000148925"	0.695274758823864	0.0353094616719428
"ENSG00000006611"	6.95452205763842	0.016904791113656
"ENSG00000110786"	5.25604208009765	0.043696128867469
"ENSG00000255511"	21.3928870839757	2.15432279240331e-08
"ENSG00000255536"	21.2977101248612	2.45165206231869e-08
"ENSG00000254738"	19.5529505456312	3.86999455581145e-07
"ENSG00000254720"	20.5711869007125	6.96968460039321e-08
"ENSG00000183695"	21.8563930737467	1.27351115817855e-08
"ENSG00000170959"	4.99000214955954	0.0345949493919833
"ENSG00000255161"	20.9015261484218	4.12701204119684e-08
"ENSG00000175097"	22.1646982530198	5.21015999689792e-09
"ENSG00000213697"	20.9828036054928	3.720110767084e-08
"ENSG00000121653"	2.15841133909185	0.00677948144965008
"ENSG00000175216"	1.24812448017715	0.0468956221048736
"ENSG00000175619"	22.8675698533483	5.2755260196566e-09
"ENSG00000172208"	22.8978678266949	5.21015999689792e-09
"ENSG00000176567"	21.4449927163464	2.04801971295616e-08
"ENSG00000176555"	23.0671355275802	5.12862894661485e-09
"ENSG00000176547"	22.7346513056832	5.4646478433304e-09
"ENSG00000182565"	19.7064280592965	3.00222868248226e-07
"ENSG00000184789"	21.8478546220003	1.28520771419127e-08
"ENSG00000254925"	22.2410698851385	8.43700007469328e-09
"ENSG00000237388"	20.9663898092901	3.77331258012715e-08
"ENSG00000254764"	22.7222584407361	5.4646478433304e-09
"ENSG00000182053"	22.8448689450454	5.2927929303495e-09
"ENSG00000254993"	21.0601394304882	3.36286395666536e-08
"ENSG00000219061"	21.5507252716497	1.83046582924972e-08
"ENSG00000265973"	20.93299905358	3.96860057601113e-08
"ENSG00000258817"	22.6242502643294	5.73458378291496e-09
"ENSG00000221954"	21.8259084304249	1.32575874951812e-08
"ENSG00000260595"	20.3258926267451	1.05511000942296e-07
"ENSG00000237610"	20.9260434663296	3.99662632141654e-08
"ENSG00000185926"	22.9528092597849	5.14879900974307e-09
"ENSG00000255312"	20.8452974076691	4.42978571105941e-08
"ENSG00000254769"	21.9639918049006	1.14332038128106e-08
"ENSG00000221840"	21.4340809137239	2.05284715264158e-08
"ENSG00000150244"	21.6872248510044	1.55735865941146e-08
"ENSG00000181961"	22.9394721756163	5.14879900974307e-09
"ENSG00000181958"	22.6568396517284	5.58391403044752e-09
"ENSG00000181943"	20.9277023518801	3.97527078865023e-08
"ENSG00000181939"	21.4606633635312	2.0227766999544e-08
"ENSG00000279514"	22.7028795783593	5.4646478433304e-09
"ENSG00000181903"	22.841516684095	5.2927929303495e-09
"ENSG00000279761"	20.8913096813454	4.14493411908294e-08
"ENSG00000186113"	23.0395679959608	5.12862894661485e-09
"ENSG00000279395"	22.8973789149711	5.21015999689792e-09
"ENSG00000186119"	22.9946675174756	5.14879900974307e-09
"ENSG00000205030"	21.4320233515496	2.05284715264158e-08
"ENSG00000205029"	22.6695012684474	5.53225182484573e-09
"ENSG00000124900"	6.67360939325169	0.0215205339725862
"ENSG00000187612"	19.9500377613402	1.9870367682157e-07
"ENSG00000167825"	21.3807763021418	2.17488528747784e-08
"ENSG00000174970"	21.462385615882	2.0227766999544e-08
"ENSG00000149133"	21.4547134533863	2.03924042236651e-08
"ENSG00000172154"	20.9026809709106	4.09812105877185e-08
"ENSG00000181767"	23.1274559908818	4.9192359369942e-09
"ENSG00000181761"	23.3514914709172	4.78148815987686e-09
"ENSG00000167822"	22.6808865211552	5.52509978506329e-09
"ENSG00000181752"	21.9052013343844	1.215891395716e-08
"ENSG00000174957"	22.5661798976869	5.4646478433304e-09
"ENSG00000181718"	22.7436228523497	5.4646478433304e-09
"ENSG00000172489"	23.0310313558386	5.12862894661485e-09
"ENSG00000181698"	22.489979626317	6.24086408623956e-09
"ENSG00000181693"	20.95957355645	3.80035966713237e-08
"ENSG00000255461"	21.7832755645635	1.40351673313012e-08
"ENSG00000280314"	22.3060259571743	7.83602737829016e-09
"ENSG00000150261"	20.9425417210201	3.90399700143743e-08
"ENSG00000172487"	21.4347689373844	2.05284715264158e-08
"ENSG00000279961"	20.9664296194551	3.77331258012715e-08
"ENSG00000230416"	21.3875053602325	2.16842658003162e-08
"ENSG00000181371"	21.2635088705757	2.56419011530842e-08
"ENSG00000255223"	20.255493590982	1.19477312773595e-07
"ENSG00000254834"	20.6486560061809	6.1340234627863e-08
"ENSG00000181325"	21.0780301927829	3.2895856604268e-08
"ENSG00000172457"	22.5909213788494	5.77361662339149e-09
"ENSG00000181273"	21.4220038654764	2.07687584771415e-08
"ENSG00000134817"	3.1752390158547	0.0416599923304116
"ENSG00000186513"	22.848963387807	5.2927929303495e-09
"ENSG00000197887"	23.2390135406417	4.81295651427666e-09
"ENSG00000280204"	23.1298723371961	4.9192359369942e-09
"ENSG00000180475"	22.4288197053579	6.6128993708379e-09
"ENSG00000172772"	21.1894444660044	2.84092174826109e-08
"ENSG00000197786"	21.9243893968607	1.20257604198342e-08
"ENSG00000233499"	21.1301203369399	3.08095736806285e-08
"ENSG00000172769"	22.179865293933	9.07956726411881e-09
"ENSG00000198283"	20.3013897616172	1.0950193895619e-07
"ENSG00000176495"	21.4536347657639	2.03673527738627e-08
"ENSG00000172324"	22.1906898935497	8.9525291634232e-09
"ENSG00000166884"	21.4812068626125	1.99399032064931e-08
"ENSG00000204989"	21.3726305580254	2.19465530824482e-08
"ENSG00000176200"	22.8485080938844	5.2927929303495e-09
"ENSG00000172289"	21.3542324958158	2.24789327344405e-08
"ENSG00000270929"	21.6807806020239	1.56600445764691e-08
"ENSG00000149507"	22.9382752504192	5.14879900974307e-09
"ENSG00000149534"	8.78336882667924	0.0351656933636038
"ENSG00000149506"	8.03659998337587	0.0354931541260557
